scenario_id,scenario,section,purpose,order,id,legacy_ids,pos,gender,pt,en,zh_hans,zh_hant,example_pt,example_en,example_zh_hans,example_zh_hant,note
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0638,situacao-o-atestado-de-residencia,noun,m,o atestado de residência,certificate of residence,居住证明书,居住證明書,,,,,Key doc for SNS number without residence permit
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0639,situacao-as-duas-testemunhas,noun,f-pl,as duas testemunhas,two witnesses,两名证人,兩名證人,,,,,Neighbours registered in the same freguesia
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0640,situacao-recenseado-na-freguesia,,,recenseado na freguesia,registered (on the electoral roll) in the parish,在本堂区登记在册的,在本堂區登記在冊的,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0641,situacao-o-agregado-familiar,noun,m,o agregado familiar,household,家庭成员（同户）,家庭成員（同戶）,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0642,situacao-a-declaracao-sob-compromisso-de-honra,noun,f,a declaração sob compromisso de honra,sworn declaration,誓词声明（保证声明）,誓詞聲明（保證聲明）,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0643,situacao-o-contrato-de-arrendamento,noun,m,o contrato de arrendamento,rental contract,租赁合同,租賃合同,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0644,situacao-a-certidao,noun,f,a certidão,certificate / official copy,证明书／正式副本,證明書／正式副本,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0645,situacao-o-carimbo,noun,m,o carimbo,official stamp,公章,公章,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0646,situacao-pagar-uma-taxa,,,pagar uma taxa,to pay a fee,缴納费用,繳納費用,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0847,situacao-o-espaco-cidadao,noun,m,o Espaço Cidadão,Citizen's Desk (one-stop services),公民服务站,公民服務站,,,,,"Renew CC, CMD activation, IRS help — often inside the junta"
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0848,situacao-o-recenseamento-eleitoral,noun,m,o recenseamento eleitoral,electoral registration,选民登记,選民登記,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0849,situacao-a-prova-de-vida,noun,f,a prova de vida,proof of life (for pensions),生存证明（领养老金用）,生存證明（領養老金用）,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0850,situacao-o-atestado-de-agregado-familiar,noun,m,o atestado de agregado familiar,household certificate,家庭成员证明,家庭成員證明,,,,,Often needed for family reunification
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0851,situacao-a-fotocopia-autenticada,noun,f,a fotocópia autenticada,certified photocopy,认证副本,認證副本,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0852,situacao-o-reconhecimento-de-assinatura,noun,m,o reconhecimento de assinatura,signature certification,签名认证,簽名認證,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0853,situacao-a-taxa-de-emissao,noun,f,a taxa de emissão,issuance fee,办理费用,辦理費用,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0854,situacao-o-horario-de-atendimento,noun,m,o horário de atendimento,office hours,办公时间,辦公時間,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0855,situacao-a-senha-de-atendimento,noun,f,a senha de atendimento,queue ticket,排队取号,排隊取號,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0856,situacao-valido-por-tres-meses,,,válido por três meses,valid for three months,三个月有效,三個月有效,,,,,Most junta certificates expire quickly
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0857,situacao-a-declaracao,noun,f,a declaração,declaration / statement,声明书,聲明書,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0858,situacao-morar-residir,,,morar / residir,to live / to reside,居住,居住,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0859,situacao-a-freguesia,noun,f,a freguesia,parish (administrative area),堂区（行政区）,堂區（行政區）,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0860,situacao-o-municipe-o-morador,noun,m,o munícipe / o morador,resident,居民,居民,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0594,situacao-a-camara-municipal,noun,f,a câmara municipal,city hall,市政厅,市政廳,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0862,situacao-o-formulario,noun,m,o formulário,form,表格,表格,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0579,,,,preencher,to fill in,填写,填寫,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0863,situacao-assinar,,,assinar,to sign,签名,簽名,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0864,situacao-o-comprovativo-de-pagamento,noun,m,o comprovativo de pagamento,proof of payment,缴费憑证,繳費憑證,,,,,
junta_de_freguesia,Junta de Freguesia,vocabulario,,,az-0865,situacao-levantar-o-documento,,,levantar o documento,to collect the document,领取文件,領取文件,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,23,dialogo-junta-de-freguesia-bom-dia-preciso-de-um-atestado-de-residencia,,,,"Bom dia, preciso de um atestado de residência.","Good morning, I need a certificate of residence.",早上好，我需要一份居住证明。,早上好，我需要一份居住證明。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,24,dialogo-junta-de-freguesia-mora-nesta-freguesia-ha-quanto-tempo,,,,Mora nesta freguesia há quanto tempo?,How long have you lived in this parish?,您在本堂区住了多久？,您在本堂區住了多久？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,25,dialogo-junta-de-freguesia-ha-quatro-meses-e-para-pedir-o-numero-de-utente,,,,Há quatro meses. É para pedir o número de utente.,Four months. It's to apply for my health service number.,四个月了。是为了申请医疗用户号。,四個月了。是為了申請醫療用戶號。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,26,dialogo-junta-de-freguesia-tem-contrato-de-arrendamento-ou-duas-testemunhas-recen,,,,Tem contrato de arrendamento ou duas testemunhas recenseadas aqui?,Do you have a rental contract or two witnesses registered here?,您有租赁合同，或两位在此登记的证人吗？,您有租賃合同，或兩位在此登記的證人嗎？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,27,dialogo-junta-de-freguesia-tenho-o-contrato-de-arrendamento-e-uma-fatura-da-luz,,,,Tenho o contrato de arrendamento e uma fatura da luz.,I have the rental contract and an electricity bill.,我有租赁合同和一张电费单。,我有租賃合同和一張電費單。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,28,dialogo-junta-de-freguesia-otimo-preencha-este-formulario-e-pague-a-taxa-por-favo,,,,"Ótimo. Preencha este formulário e pague a taxa, por favor.","Great. Fill in this form and pay the fee, please.",很好。请填写这张表格并缴费。,很好。請填寫這張表格並繳費。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,29,dialogo-junta-de-freguesia-quando-fica-pronto,,,,Quando fica pronto?,When will it be ready?,什么时候可以拿？,什麼時候可以拿？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,30,dialogo-junta-de-freguesia-fica-pronto-hoje-com-o-carimbo-da-junta,,,,"Fica pronto hoje, com o carimbo da junta.","It'll be ready today, with the parish stamp.",今天就好，会盖上堂区公章。,今天就好，會蓋上堂區公章。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,155,dialogo-junta-de-freguesia-bom-dia-ha-espaco-cidadao-aqui-na-junta,,,,"Bom dia, há Espaço Cidadão aqui na junta?","Good morning, is there a Citizen's Desk here at the junta?",早上好，这里有公民服务站吗？,早上好，這裡有公民服務站嗎？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,156,dialogo-junta-de-freguesia-ha-sim-o-que-precisa-de-tratar,,,,"Há, sim. O que precisa de tratar?","Yes, there is. What do you need to do?",有的。您需要办什么？,有的。您需要辦什麼？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,157,dialogo-junta-de-freguesia-queria-ativar-a-chave-movel-digital,,,,Queria ativar a Chave Móvel Digital.,I'd like to activate the Digital Mobile Key.,我想开通数字移动密钥。,我想開通數字移動密鑰。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,158,dialogo-junta-de-freguesia-traga-o-titulo-de-residencia-e-o-telemovel-demora-dez-,,,,Traga o título de residência e o telemóvel. Demora dez minutos.,Bring your residence permit and phone. It takes ten minutes.,带居留证和手机來。十分钟就好。,帶居留證和手機來。十分鐘就好。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,159,dialogo-junta-de-freguesia-tambem-fazem-renovacao-do-cartao-de-cidadao,,,,Também fazem renovação do cartão de cidadão?,Do you also renew citizen cards?,你们也办公民卡续期吗？,你們也辦公民卡續期嗎？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,160,dialogo-junta-de-freguesia-fazemos-com-marcacao-previa,,,,"Fazemos, com marcação prévia.","We do, by prior appointment.",可以，需要提前预约。,可以，需要提前預約。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,161,dialogo-junta-de-freguesia-preciso-de-um-atestado-de-agregado-familiar-para-o-rea,,,,Preciso de um atestado de agregado familiar para o reagrupamento.,I need a household certificate for family reunification.,我需要一份家庭成员证明办家庭团聚。,我需要一份家庭成員證明辦家庭團聚。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,162,dialogo-junta-de-freguesia-quem-faz-parte-do-agregado,,,,Quem faz parte do agregado?,Who is part of the household?,家庭成员有哪些人？,家庭成員有哪些人？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,163,dialogo-junta-de-freguesia-eu-a-minha-mulher-e-os-nossos-dois-filhos,,,,"Eu, a minha mulher e os nossos dois filhos.","Me, my wife and our two children.",我、我妻子和我们的两个孩子。,我、我妻子和我們的兩個孩子。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,164,dialogo-junta-de-freguesia-traga-os-documentos-de-todos-e-o-contrato-de-arrendame,,,,Traga os documentos de todos e o contrato de arrendamento.,Bring everyone's documents and the rental contract.,带上所有人的证件和租赁合同。,帶上所有人的證件和租賃合同。,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,165,dialogo-junta-de-freguesia-o-atestado-e-valido-por-quanto-tempo,,,,O atestado é válido por quanto tempo?,How long is the certificate valid?,证明有效期多久？,證明有效期多久？,,,,,
junta_de_freguesia,Junta de Freguesia,dialogo,,166,dialogo-junta-de-freguesia-tres-meses-a-partir-da-emissao,,,,Três meses a partir da emissão.,Three months from issuance.,自签发起三个月。,自簽發起三個月。,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,18,cartao-junta-de-freguesia-preciso-de-um-atestado-de-residencia-por-favor,,,,"Preciso de um atestado de residência, por favor.","I need a certificate of residence, please.",我需要一份居住证明，麻煩您。,我需要一份居住證明，麻煩您。,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,19,cartao-junta-de-freguesia-moro-nesta-freguesia-ha-x-meses,,,,Moro nesta freguesia há X meses.,I've lived in this parish for X months.,我在本堂区住了X个月。,我在本堂區住了X個月。,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,20,cartao-junta-de-freguesia-trago-o-contrato-de-arrendamento,,,,Trago o contrato de arrendamento.,I have my rental contract with me.,我带了租赁合同。,我帶了租賃合同。,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,21,cartao-junta-de-freguesia-posso-trazer-duas-testemunhas-se-for-preciso,,,,"Posso trazer duas testemunhas, se for preciso.",I can bring two witnesses if necessary.,如有需要，我可以带两位证人來。,如有需要，我可以帶兩位證人來。,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,22,cartao-junta-de-freguesia-quanto-custa-e-quando-fica-pronto,,,,Quanto custa e quando fica pronto?,How much is it and when will it be ready?,多少钱？什么时候能拿？,多少錢？什麼時候能拿？,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,106,cartao-junta-de-freguesia-ha-espaco-cidadao-aqui,,,,Há Espaço Cidadão aqui?,Is there a Citizen's Desk here?,这里有公民服务站吗？,這裡有公民服務站嗎？,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,107,cartao-junta-de-freguesia-qual-e-o-horario-de-atendimento,,,,Qual é o horário de atendimento?,What are the office hours?,办公时间是什么时候？,辦公時間是什麼時候？,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,108,cartao-junta-de-freguesia-preciso-do-atestado-de-agregado-familiar,,,,Preciso do atestado de agregado familiar.,I need a household certificate.,我需要家庭成员证明。,我需要家庭成員證明。,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,109,cartao-junta-de-freguesia-quero-ativar-a-chave-movel-digital,,,,Quero ativar a Chave Móvel Digital.,I want to activate the Digital Mobile Key.,我想开通数字移动密钥。,我想開通數字移動密鑰。,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,,110,cartao-junta-de-freguesia-o-documento-e-valido-por-quanto-tempo,,,,O documento é válido por quanto tempo?,How long is the document valid?,文件有效期多久？,文件有效期多久？,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,useful situation example,382,cartao-junta_de_freguesia-onde-posso-encontrar-informacoes-sobre-a-fotocopia-autenticada,,,,Onde posso encontrar informações sobre a fotocópia autenticada?,Where can I find information about certified photocopy?,我可以在哪里查到有关认证副本的信息？,我可以在哪裡查到有關認證副本的資訊？,,,,,
junta_de_freguesia,Junta de Freguesia,cartao,useful situation example,383,cartao-junta_de_freguesia-onde-posso-encontrar-informacoes-sobre-o-agregado-familiar,,,,Gostaria de saber mais sobre o agregado familiar.,I would like to know more about household.,我想进一步了解家庭成员（同户）。,我想進一步了解家庭成員（同戶）。,,,,,
